2024-04-01T12:51:34.486+02:00 r= ip=  INFO 42791 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : Starting SeprIndividualAssignmentApplication using Java 21 with PID 42791 (/Users/deluxe/uni/ss2024/sepr/projekt/backend/target/classes started by deluxe in /Users/deluxe/uni/ss2024/sepr/projekt/backend)
2024-04-01T12:51:34.501+02:00 r= ip=  INFO 42791 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2024-04-01T13:43:09.086+02:00 r=9051b7bebb51 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/48 status=200 time=1ms
2024-04-01T13:43:09.105+02:00 r=fb47c8cad8e9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/48 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:09.108+02:00 r=fb47c8cad8e9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/48
2024-04-01T13:43:09.111+02:00 r=fb47c8cad8e9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/48 status=200 time=5ms
2024-04-01T13:43:09.119+02:00 r=55ac8fbe1824 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:09.123+02:00 r=55ac8fbe1824 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:09.135+02:00 r=55ac8fbe1824 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=15ms
2024-04-01T13:43:10.896+02:00 r=f7bd2e14ddf8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/47 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:10.899+02:00 r=f7bd2e14ddf8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/47 status=200 time=2ms
2024-04-01T13:43:10.904+02:00 r=4791209258fb ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/47 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:10.907+02:00 r=4791209258fb ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/47
2024-04-01T13:43:10.912+02:00 r=4791209258fb ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/47 status=200 time=7ms
2024-04-01T13:43:10.923+02:00 r=cce851910e52 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:10.926+02:00 r=cce851910e52 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:10.942+02:00 r=cce851910e52 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=18ms
2024-04-01T13:43:11.575+02:00 r=8e8106aec45a ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/46 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:11.579+02:00 r=8e8106aec45a ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/46 status=200 time=2ms
2024-04-01T13:43:11.584+02:00 r=5d92dfcb6fb7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/46 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:11.587+02:00 r=5d92dfcb6fb7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/46
2024-04-01T13:43:11.591+02:00 r=5d92dfcb6fb7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/46 status=200 time=5ms
2024-04-01T13:43:11.599+02:00 r=5325264eb6f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:11.604+02:00 r=5325264eb6f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:11.623+02:00 r=5325264eb6f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=22ms
2024-04-01T13:43:13.717+02:00 r=793d3cf94b29 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:13.720+02:00 r=793d3cf94b29 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:13.725+02:00 r=793d3cf94b29 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-04-01T13:43:19.435+02:00 r=54f46aa4e015 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/30 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:19.438+02:00 r=54f46aa4e015 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/30 status=200 time=1ms
2024-04-01T13:43:19.445+02:00 r=069ec9a69341 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/30 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:19.447+02:00 r=069ec9a69341 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/30
2024-04-01T13:43:19.450+02:00 r=069ec9a69341 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/30 status=200 time=5ms
2024-04-01T13:43:19.462+02:00 r=1e5c2066a937 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:19.469+02:00 r=1e5c2066a937 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:19.475+02:00 r=1e5c2066a937 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=12ms
2024-04-01T13:43:22.864+02:00 r=51f62d9501c9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/52 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:22.866+02:00 r=51f62d9501c9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/52 status=200 time=1ms
2024-04-01T13:43:22.871+02:00 r=1da7a577b9a0 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/52 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:22.872+02:00 r=1da7a577b9a0 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/52
2024-04-01T13:43:22.874+02:00 r=1da7a577b9a0 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/52 status=200 time=3ms
2024-04-01T13:43:22.885+02:00 r=30991a5e0a2b ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:22.887+02:00 r=30991a5e0a2b ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:22.891+02:00 r=30991a5e0a2b ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=6ms
2024-04-01T13:43:26.202+02:00 r=a0024b614c7c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/45 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.205+02:00 r=a0024b614c7c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/45 status=200 time=1ms
2024-04-01T13:43:26.210+02:00 r=9ec1e6972fce ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/45 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.212+02:00 r=9ec1e6972fce ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/45
2024-04-01T13:43:26.215+02:00 r=9ec1e6972fce ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/45 status=200 time=4ms
2024-04-01T13:43:26.223+02:00 r=017b94291b01 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.225+02:00 r=017b94291b01 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:26.234+02:00 r=017b94291b01 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=10ms
2024-04-01T13:43:26.863+02:00 r=1fd99a6ea155 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/44 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.865+02:00 r=1fd99a6ea155 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/44 status=200 time=1ms
2024-04-01T13:43:26.869+02:00 r=357d07ce4123 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/44 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.871+02:00 r=357d07ce4123 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/44
2024-04-01T13:43:26.875+02:00 r=357d07ce4123 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/44 status=200 time=5ms
2024-04-01T13:43:26.883+02:00 r=1e8dc6ee7df9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:26.886+02:00 r=1e8dc6ee7df9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:26.894+02:00 r=1e8dc6ee7df9 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=9ms
2024-04-01T13:43:27.425+02:00 r=d038758be9cc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/43 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.428+02:00 r=d038758be9cc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/43 status=200 time=2ms
2024-04-01T13:43:27.440+02:00 r=f8e359ae402a ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/43 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.443+02:00 r=f8e359ae402a ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/43
2024-04-01T13:43:27.446+02:00 r=f8e359ae402a ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/43 status=200 time=5ms
2024-04-01T13:43:27.452+02:00 r=2a25f95a3051 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.454+02:00 r=2a25f95a3051 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:27.459+02:00 r=2a25f95a3051 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=5ms
2024-04-01T13:43:27.792+02:00 r=a3d91f99b14f ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/42 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.800+02:00 r=a3d91f99b14f ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/42 status=200 time=6ms
2024-04-01T13:43:27.807+02:00 r=f418433e9cd7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/42 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.811+02:00 r=f418433e9cd7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/42
2024-04-01T13:43:27.815+02:00 r=f418433e9cd7 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/42 status=200 time=6ms
2024-04-01T13:43:27.829+02:00 r=cd970a2e6958 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:27.832+02:00 r=cd970a2e6958 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:27.837+02:00 r=cd970a2e6958 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-04-01T13:43:28.199+02:00 r=730985541b99 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/41 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.202+02:00 r=730985541b99 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/41 status=200 time=2ms
2024-04-01T13:43:28.206+02:00 r=730868f5e77c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/41 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.207+02:00 r=730868f5e77c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/41
2024-04-01T13:43:28.210+02:00 r=730868f5e77c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/41 status=200 time=3ms
2024-04-01T13:43:28.216+02:00 r=51c30965cbbf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.218+02:00 r=51c30965cbbf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:28.224+02:00 r=51c30965cbbf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-04-01T13:43:28.647+02:00 r=3f4aaa485223 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/40 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.649+02:00 r=3f4aaa485223 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/40 status=200 time=1ms
2024-04-01T13:43:28.652+02:00 r=1611e8566893 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/40 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.654+02:00 r=1611e8566893 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/40
2024-04-01T13:43:28.657+02:00 r=1611e8566893 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/40 status=200 time=3ms
2024-04-01T13:43:28.668+02:00 r=f5de2fdd0fc2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:28.675+02:00 r=f5de2fdd0fc2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:28.685+02:00 r=f5de2fdd0fc2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=13ms
2024-04-01T13:43:29.012+02:00 r=69785b8e6ca8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/38 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:29.015+02:00 r=69785b8e6ca8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/38 status=200 time=1ms
2024-04-01T13:43:29.019+02:00 r=6894faf8bbf4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/38 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:29.022+02:00 r=6894faf8bbf4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/38
2024-04-01T13:43:29.026+02:00 r=6894faf8bbf4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/38 status=200 time=7ms
2024-04-01T13:43:29.034+02:00 r=8478d03e7596 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:29.036+02:00 r=8478d03e7596 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:29.045+02:00 r=8478d03e7596 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=10ms
2024-04-01T13:43:29.327+02:00 r=2c17f5b1fb5c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/37 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:29.330+02:00 r=2c17f5b1fb5c ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/37 status=200 time=1ms
2024-04-01T13:43:29.332+02:00 r=de372baa94be ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/37 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:29.333+02:00 r=de372baa94be ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/37
